name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,price,area,floor_count,frontage_width,house_depth,road_width,bedroom_count,bathroom_count,house_direction,balcony_direction,published_at,latitude,longitude,is_market_coverage
BÁN NHÀ ĐƯỜNG SÔ 9.BHH.Q.BÌNH TÂN.DT: 4 X 18.5 XÂY 2 TÂNG .H6M Gía 6ty100,Chính chủ chưa qua đâu tư Đường Số 9.BHH.Bình Tân DT :4 x 18m5 có 1 trệt 1 Lầu - có 2PN -3wc- Máy lạnh - sân thượng - Hẻm 6m thông - Giá :6ty100 bớt - LH :A Minh @901855383 Cháu chủ nhà,Nhà,Hồ Chí Minh,Bình Tân,Bình Hưng Hòa,,,10523386788,78.42,3.0,,,,2.0,3.0,,,2025-09-29T13:56:15.151000,10.772146,106.68625,False
Shophouse Trung tâm Vĩnh Long,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Vĩnh Long,Trung tâm,,,,2191705715,60.21,1.0,,,,2.0,1.0,,,,10.268739,105.957522,True
Chú Năm bán đất đường Trần Thế Sinh 150m2/ 962tr cách Quốc Lộ 1A 500m - Ngay KCN Phúc Long,"- Sổ hồng riêng. - Đường nhựa ô tô 5m. - Diện tích: 150m2. - Dân cư đông, thich hợp kinh doanh. LH:",Đất,Long An,Bến Lức,Bến Lức,Trần Thế Sinh,,4772808304,142.79,0.0,,,5.0,0.0,0.0,,,2025-07-25T09:31:19.976000,10.701228,106.24237,False
Shophouse Trung tâm Hưng Yên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hưng Yên,Trung tâm,,,,3048196801,44.97,1.0,,,,4.0,4.0,,,,20.63018,106.036762,True
"Nhà mới góc 2mt hẻm oto, trệt 3 lầu, cách Lê Văn Khương 300m ngay nhà máy bia Heineken","Chủ gửi căn nhà mới toanh nằm góc 2mt hẻm oto trục đường HT45 - Lê Văn Khương. - DT hơn 50m2, công nhận 43,6m2, dt sàn là 146m2, xd trệt lửng 2 lầu với đầy đủ công năng, oto đậu trc cửa. - Vị trí cách Lê Văn Khương 300m ngay nhà máy beer Heineken, cách Gò Vấp hơn 1km, thuận tiện giao thông các hướng, xung quanh đầy đủ tiện ích, phù hợp gia đình định cư lâu dài... Giá 4.8 tỷ còn thương lượng cho người thiện chí.",Nhà,Hồ Chí Minh,12,Hiệp Thành,Lê Văn Khương,,8356312500,50.0,4.0,4.0,,6.0,5.0,5.0,Tây - Bắc,Tây - Bắc,2026-01-05T09:17:25.132000,10.880409,106.655091,False
"Chính chủ cần bán nhà 2 tầng đường Đỗ Huy Uyển - P. An Hải, Đà Nẵng giá tốt nhất","Cần bán nhà 2 tầng đường Đỗ Huy Uyển - P. An Hải, Đà Nẵng. Diện tích: 100m2 (5x20m). Nhà có 3 PN và 4WC. Gía: 12.7 tỷ có thượng lượng ít. Vị trí: https://maps.app.goo.gl/wXU8XdtMD2CtAPUp7",Nhà,Đà Nẵng,Sơn Trà,An Hải Bắc,Đỗ Huy Uyển,,10803640000,100.0,4.0,5.0,,,4.0,4.0,Đông Nam,,2025-10-24T03:45:14.975000,16.12157,108.236393,False
"Bán Căn hộ chung cư tại IA20 Ciputra, 7,6 tỷ, 110m2, giá ưu đãi","Căn hộ chung cư IA20 Ciputra, phường Đông Ngạc, quận Bắc Từ Liêm, Hà Nội, diện tích 110m2, 3PN + 2WC + bếp, giá 7,6 tỷ VND. Nội thất đầy đủ với điều hòa, tủ lạnh, giường... Pháp lý đầy đủ. Thông tin thêm về dự án: - Vị trí: Chung cư IA20 Ciputra, phường Đông Ngạc, quận Bắc Từ Liêm, Hà Nội, cách trung tâm TP hơn 7km, giáp đường Vành đai 2, gần hồ Tây và sông Hồng, thuận lợi di chuyển đến sân bay quốc tế Nội Bài. - Chủ đầu tư: Chưa xác định. - Tiện ích: Bể bơi 4 mùa, khu giải trí cho người già, sân chơi trẻ em, phòng họp lớn, phòng ăn VIP, CLB Fitness, sân Golf, gần các trường học Quốc tế như Sunshine House, trường quốc tế Singapore. - Thiết kế: Tổng diện tích 30.091m2, gồm 3 tòa chung cư cao từ 29-40 tầng, diện tích căn hộ từ 92m2 đến 112m2 với 2-3 phòng ngủ. Vui lòng liên hệ Dương qua số điện thoại để biết thêm thông tin.",Căn hộ chung cư,Hà Nội,Bắc Từ Liêm,Đông Ngạc,,Chung cư IA20 Ciputra,10543809176,116.28,7.0,,,,2.0,2.0,,,2025-09-07T12:43:28.959000,21.068855,105.760372,False
"Nhà góc 2MT khu vực VIP Q1, kế Bộ Công An, 3p đến chợ Bến Thành","- Diện tích: 3,3m² - nở hậu 3,6m tài lộc. - Kết cấu: Trệt, 2 lầu: 3 phòng ngủ, 3 WC. - Khu dân trí cao, an ninh, hàng xóm thân thiện. - Hẻm XH, thông Nguyễn Văn Cừ, Trần Hưng Đạo, Nguyễn Cảnh Chân, thích hợp mở văn phòng, công ty, nhiều tiện ích xung quanh. - Khu vực không ngập nước, gần chợ, trường học & siêu thị. - Sổ đẹp chính chủ, công chứng ngay. - Giá: 8,5tỷ. Giao nhà ngay. - Liên hệ: Cô Trân hoặc zalo Hoàng Chính",Nhà,Hồ Chí Minh,1,Cầu Kho,Bến Chương Dương,,6806378726,32.15,3.0,3.3,,4.0,4.0,3.0,Tây - Bắc,Đông - Bắc,2025-10-29T12:03:50.365000,10.772937,106.695836,False
Đất Trung tâm Bạc Liêu,Coverage row generated from market priors and Hugging Face schema.,Đất,Bạc Liêu,Trung tâm,,,,4037281005,178.21,0.0,,,,0.0,0.0,,,,9.298378,105.74287,True
Nhà Trung tâm Hòa Bình,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hòa Bình,Trung tâm,,,,3121897698,123.3,4.0,,,,4.0,3.0,,,,20.80484,105.318312,True
Nhà mới phạm văn chiêu hxh 6 tầng thang máy full nội thất châu âu - chỉ 9 tỷ 8,"BÁN LỖ THU HỒI VỐN BIỆT THỰ PHẠM VĂN CHIÊU HXH 6 TẦNG THANG MÁY FULL NỘI THẤT CHÂU ÂU Phạm Văn Chiêu, P.14, Gò Vấp 80m² (5.5 x 15m) nở hậu tài lộc 1 trệt, 1 lửng, 3 lầu + sân thượng Thang máy xịn 600Kg , nội thất Châu Âu nhập khẩu cao cấp Hướng Tây Nam thoáng mát, phong thủy đẹp Sổ hồng 2025 hoàn công đủ, pháp lý chuẩn Giá chốt: 9.8 tỷ TL ( GIÁ CŨ 12 TỶ )",Nhà,Hồ Chí Minh,Gò Vấp,14,Phạm Văn Chiêu,,12459319019,77.2,5.0,,,,4.0,4.0,Tây Nam,,2025-10-23T13:32:37.362000,10.778916,106.705431,False
Nhà Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sóc Trăng,Trung tâm,,,,1826595006,79.89,1.0,,,,1.0,3.0,,,,9.610015,105.963208,True
Hot - hiếm - giá cực tốt chỉ tầm 30tr/m2 - hẻm ô tô ngay trung tâm chợ Lái Thiêu HCM,"Hot - hiếm - giá cực tốt chỉ tầm 30tr/m2 - hẻm ô tô ngay trung tâm chợ Lái Thiêu HCM. Diện tích đất full ODT 106m2, nở hậu rất tốt. Bán đất tặng nhà mặt tiền như hình phối cảnh 3D, sân ô tô rộng thoáng. Bên trong sơn mới, đóng trần... Vị trí đắc địa, quỷ đất còn lại của khu vực hiếm: Đường Lái Thiêu 65, CMT8, hội thánh tin lành... Giá chỉ: 3.285 tỷ (bao thuế, phí & ra sổ) có thương lượng nhẹ. Vui lòng LH",Nhà,Bình Dương,Thuận An,Lái Thiêu,,,4932193007,109.17,1.0,5.5,,3.5,4.0,1.0,Đông - Nam,,2025-12-06T13:10:03.605000,10.981516,106.659713,False
Căn hộ chung cư Trung tâm Điện Biên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Điện Biên,Trung tâm,,,,854252885,80.96,5.0,,,,1.0,2.0,,,,21.394331,103.028042,True
Shophouse Đống Đa Hà Nội,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Nội,Đống Đa,,,,9615145341,46.16,1.0,,,,2.0,2.0,,,,21.002405,105.852959,True
Biệt thự/Nhà liền kề Trung tâm Vĩnh Long,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Vĩnh Long,Trung tâm,,,,1435250213,45.0,1.0,,,,2.0,4.0,,,,10.256042,105.969859,True
"Bán nhà 5 tầng KĐT Đô Nghĩa - 75m² - MT 5m - Vỉa Hè, ô tô tránh - gần Đại Học Phenikaa giá 15,7 tỷ","Bán nhà KĐT Đô Nghĩa 75m² 5 tầng MT 5m giá 15,7 tỷ. - Vị trí: Khu Đô Nghĩa - Hà Đông, kết nối Tố Hữu, Lê Trọng Tấn. - Nhà: 75m², 5 tầng, mặt tiền 5m, thiết kế hiện đại, công năng đầy đủ. - Đường: Ô tô vào nhà, khu phân lô, phù hợp ở + văn phòng + cho thuê. - Giá: 15,7 tỷ sổ đỏ chính chủ, nhà đẹp hiếm khu vực. - Liên hệ em Tuấn tận tâm: và",Biệt thự/Nhà liền kề,Hà Nội,Hà Đông,Yên Nghĩa,,Sol Lake Villa,17265349203,70.99,5.0,5.0,,24.0,3.0,5.0,,,2026-03-03T16:59:34.085000,20.981693,105.787674,False
Đất Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Đất,Sơn La,Trung tâm,,,,3359073080,193.29,0.0,,,,0.0,0.0,,,,21.304808,103.915599,True
Căn hộ chung cư Trung tâm Bắc Giang,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bắc Giang,Trung tâm,,,,982363060,57.08,1.0,,,,6.0,3.0,,,,21.271665,106.204559,True
Căn hộ chung cư Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Bình Định,Trung tâm,,,,1603827858,85.12,2.0,,,,1.0,1.0,,,,13.808154,109.217981,True
"Cần bán gấp Dự Án phường Thạnh Mỹ Lợi cũ, mặt tiền Nguyễn Văn Kỉnh, DT 7x19m, sổ hồng","Chủ cần bán nền đất mặt tiền Nguyễn Văn Kỉnh trục đường chính của dự án 174 hecta Thạnh Mỹ Lợi, khu dân cư văn phòng, dịch vụ sầm uất là nơi đầu tư sinh lợi cao an toàn với trị trí đẹp nhất trung tâm TP Thủ Đức dọc theo bờ sông Sài Gòn. Diện tích lô 7x19m, đường 20m, sổ hồng, giá 250 triệu/m2. Ngoài ra còn các lô khác đối diện Hồ Sinh Thái khác tuỳ hướng, lộ giới, giá bán khác nhau. Quý khách quan tâm vui lòng liên hệ zalo biết thêm chi tiết.",Đất,Hồ Chí Minh,,,,,27106923326,139.73,0.0,7.0,,20.0,0.0,0.0,,,2025-10-17T15:46:49.402000,10.779156,106.684938,False
"Chính chủ gửi bán căn 2N2VS - hướng Đông Nam, view biển - giá tốt nhất toà nhà - giá chỉ 4.9 tỷ",2 ngủ 2 vệ sinh - tầng cao - view biển giá 4.9 tỷ. - Diện tích: 74.3m2. - Sổ đỏ sở hữu lâu dài. - View: Chính biển. LH để được đi xem căn hộ 24/7. LH:,Căn hộ chung cư,Quảng Ninh,Hạ Long,Hùng Thắng,,À La Carte Hạ Long,3252604759,71.64,7.0,,,,2.0,3.0,Đông - Nam,,2025-08-07T08:56:50.700000,20.962454,107.05162,False
Biệt thự/Nhà liền kề Trung tâm Bình Định,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Bình Định,Trung tâm,,,,7717756555,165.97,4.0,,,,2.0,1.0,,,,13.766009,109.203418,True
"Bán đất 60m2 tại Đường 208, Hồng Phong, An Dương, Hải Phòng, giá siêu hời 1,59 tỷ","Đất nền chất lượng tại Đường 208, p Hồng Phong, Q.An Dương, Hải Phòng đang chờ đón chủ mới. Diện tích 60m2, mặt tiền rộng 4.15m, ngõ vào thoáng rộng 3m, phù hợp cho việc xây dựng nhà ở hoặc kinh doanh. Pháp lý đầy đủ với sổ đỏ, đảm bảo an toàn cho mọi giao dịch. - Mặt tiền đẹp, thuận lợi cho kinh doanh. - Ngõ vào rộng rãi, dễ dàng di chuyển. - Pháp lý rõ ràng, yên tâm về giao dịch. Tiện ích xung quanh: - Gần siêu thị T&T Mart, tiện cho việc mua sắm. Liên hệ ngay để biết thêm chi tiết: Nguyễn Mạnh Tiến [phone_number]",Đất,Hải Phòng,An Dương,Hồng Phong,208,,2120213093,56.69,0.0,4.15,,,0.0,0.0,Tây,,2025-12-07T07:08:25.178000,20.845182,106.676661,False
Nhà Trung tâm Vĩnh Long,Coverage row generated from market priors and Hugging Face schema.,Nhà,Vĩnh Long,Trung tâm,,,,3420605607,116.51,3.0,,,,2.0,3.0,,,,10.24433,105.950972,True
Căn hộ chung cư Trung tâm Hậu Giang,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hậu Giang,Trung tâm,,,,722974555,48.18,2.0,,,,2.0,4.0,,,,9.776253,105.459046,True
Căn hộ chung cư Trung tâm Trà Vinh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Trà Vinh,Trung tâm,,,,1431074243,79.42,5.0,,,,2.0,1.0,,,,9.92679,106.342366,True
Nhà Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Nguyên,Trung tâm,,,,2543724027,60.07,2.0,,,,5.0,2.0,,,,21.612339,105.83718,True
Bán lô đất 97m ngang 5m đường kiệt 3m Trần Hoành khu Khuê Mỹ giá chỉ 4 tỷ 050 cách đường chính 50m,"Bán đất tặng nhà Cấp 4 Kiệt Trần Hoành, Khuê Mỹ, Ngũ Hành Sơn. - Diện tích: 97,8m2 ( 5x 19,5m). - Hướng: Tây, Kiệt 3m, kiệt thông. Cách đường Chính Nguyễn Đình Chiểu 50m. - Vị trí lô đất thông ra đường chính Nguyễn Đình Chiểu, gần Chợ Khuê Mỹ, gần trường học, tiện ích đầy đủ. - Giá bán đến công chứng: 4.050 tỷ - Liên hệ : MS Hiền : [phone_number] BẤT ĐỘNG SẢN NEWLANS CHUYÊN NHÀ ĐẤT THỔ CƯ + PKD1: 12 Vũ Văn Dũng, Sơn Trà.",Đất,Đà Nẵng,Ngũ Hành Sơn,Khuê Mỹ,Trần Hoành,,6082435748,91.14,0.0,5.0,,,0.0,0.0,Tây,,2025-08-06T16:37:55.667000,16.049314,108.21299,False
Căn hộ chung cư Trung tâm Yên Bái,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Yên Bái,Trung tâm,,,,2528456180,178.52,3.0,,,,5.0,4.0,,,,21.725073,104.911274,True
"Bán nhà giá rẻ.Đường TL37.P.An phú đông.Q12.Ngang4 x12.Xd 1trêt.1 lầu.Hẻm xe hơi . Giá 4,1tỷ","Bán nhà đường thạnh lộc 37 . Ngay uỷ ban phường An Phú Đông , quận 12 . Xung quanh bán kính 500m có trường học mầm non . Cấp 1 Hà Huy Giáp . Trường cấp 2 . Trần Hưng Đạo . Trường cấp 3 Thạnh lộc . Chợ cầu đồng . Bách hoá xanh . Đầy đủ tiện nghi . Gần Hà Huy Giáp . Đường Thạnh lộc 29 (TL29) .gần cầu vượt ngã tư ga . Thuận tiện đi về gò vấp",Nhà,Hồ Chí Minh,12,An Phú Đông,Thạnh Lộc 37,,8155228139,46.4,3.0,4.0,,,1.0,3.0,Tây Bắc,,2026-03-29T10:57:58.430000,10.878994,106.655656,False
"Bán lô đất MT Phước Trường 5 sát biển, DT 80m2 ngang 5m",Chuyển hướng kinh doanh bán nhanh lô đất đường Phước Trường 5. Thông số: - Diện tích: 80m2 ngang 5m. - Hướng Nam. - Vị trí kề lô góc với Phước Trường 4 rất thoáng đẹp. Gần Vương Thừa Vũ. - Liền kề với 2 tòa tháp đôi SunGroup. - Khu dân cư đông đúc dân trí cao.,Đất,Đà Nẵng,Sơn Trà,Phước Mỹ,Phước Trường 5,,6279019625,76.08,0.0,5.0,,,0.0,0.0,Nam,,2025-06-04T06:06:09.459000,16.120708,108.251972,False
Đất Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Tây Ninh,Trung tâm,,,,1108315386,43.3,0.0,,,,0.0,0.0,,,,11.297005,106.125704,True
"Bán toà văn phòng 7 tầng phố Dương Khuê, KD bất chấp, dt 60m, mặt tiền lộc 6.66m, giá 33 tỷ","CỰC HIẾM - KHU VỰC KHÔNG CÓ NHÀ BÁN - TOÀ VĂN PHÒNG ĐỈNH CAO - PHỐ DƯƠNG KHUÊ - KINH DOANH BẤT CHẤP CÁC THỂ LOẠI. - Toà nhà có vị trí đắc địa trên phố Dương Khuê, khu vực toàn Công ty, văn phòng.. - Diện tích: 60m2 - Mặt tiền: 6.66m2 - Toà nhà 7 tầng dân xây chắc chắn, công năng hiện đại, thông sàn, thang máy. +Thiết kế: Tầng hầm để xe. T1: Thông sàn làm quầy lễ tân, phòng khách. T2,3,4,5,6: Thông sàn làm văn phòng ( các tầng có thể ngăn làm các phòng nhỏ làm phòng theo ý ) T7: Khu vực căng tin, ăn uống, cafe, sân chew. - Sổ đẹp, cất két, giao dịch nhanh gọn - Giá bán: 33 tỷ - Liên hệ ngay Quang Thiện: [phone_number], để sở hữu bđs giá trị này",Nhà,Hà Nội,Nam Từ Liêm,Mỹ Đình 2,Dương Khuê,,12763739449,55.99,4.0,6.66,,,3.0,3.0,,,2025-08-04T09:06:15.118000,21.028982,105.856186,False
"Bán đất 5*23 vị trí đẹp, pháp lý rõ ràng","gần nhà thờ an chu 500m, gần chợ, trường học. Dân cư đông đúc+ xóm đạo",Đất,Đồng Nai,Trảng Bom,Bắc Sơn,Huỳnh Văn Nghệ,,3716081418,108.94,0.0,,,6.0,0.0,0.0,Nam,,2026-03-16T22:03:29.756000,10.971173,106.834276,False
"Cần bán lô đất 105m2, vị trí đẹp, giá rẻ thuộc dự án Mega City 2, Phú Hội, Nhơn Trạch","- Cầu Nhơn Trạch sắp xong. - Sân bay QL Long Thành đầu năm 2026 đưa vào hoạt động. - Tuyến đường huyết mạnh 25B đang mở rộng 100 m. - Tuyến 25C đang kết nối đoạn 3 lên vành đai 3. Lô đất nằm trong dự án Mega City 2 ngay mặt tiền đường 25C rộng 105m2 - Vị trí: + Trung tâm huyện Nhơn Trạch. + Mặt tiền đường 25C kết nối đoạn đường qua cầu Cát Lái và sân bay Long Thành. + Cận kề và kết nối trực tiếp vào sân bay Long Thành. + Dự án Mega City 2 tiếp giáp tuyến đường Vành Đai 3 kết nối về HCM thông qua cầu quận 9. + Kết nối với đường cao tốc Bến Lức HCM Long Thành. + Là trung tâm giao thông, trung tâm kết nối với các tuyến đường và kết nối tiện ích trong huyện. + Cách trung tâm cụm công nghiệp lớn bậc nhất Nhơn Trạch 1,2,3,4,5,6. + Mega City 2 còn là trung tâm và là tâm điểm của những dự án lớn về biệt thự, nhà phố, khu đô thị lớn xung quanh. - Hạ tầng: Đường nhựa rộng từ 13m - 100m, hệ thống điện âm, nước thủy cục, mạng lưới viễn thông, hệ thống nước thải và nước mưa riêng biệt. - Tiện ích nội khu: Trung tâm thương mại, công viên cảnh quan, khu phức hợp thể thao ngoài trời (hồ bơi, sân tennis, sân bóng rổ), trung tâm y tế, khu vui chơi trẻ em, trường học. - Tiện ích liên kết: Bệnh viện đa khoa Nhơn Trạch, sân bay quốc tế Long Thành, siêu thị VN Mart, trung tâm triển lãm hội chợ quốc tế Nhơn Trạch 107 héc ta, trường Trung cấp Kỹ thuật Đồng Nai, trường THCS Nguyễn Bỉnh Khiêm, trường THCS Phú Hội, ngân hàng, khu du lịch sinh thái, cụm công nghiệp. - Pháp lí minh bạch, rõ ràng: + Hồ sơ pháp lí hoàn thiện. + Đầy đủ giấy tờ, công văn liên quan do tỉnh Đồng Nai cấp. + Quy hoạch 1/500 đã được phê duyệt, Giấy phép xây dựng. + Quý 1 - 2026 ra sổ - Đường 25C đã hoàn thành thông đường. - Khởi công tuyến đường huyết mạch vành đai 3. - Liên hệ ngay để được hỗ trợ chọn sản phẩm vị trí đẹp: [phone_number] - Mr. Sang (24/7) Kim Oanh Group.",Đất,Đồng Nai,Nhơn Trạch,,,Mega City 2,3400800000,105.0,0.0,5.0,,,0.0,0.0,Đông,,2026-02-12T23:54:11.850000,10.964919,106.838637,False
Đất Dĩ An Bình Dương,Coverage row generated from market priors and Hugging Face schema.,Đất,Bình Dương,Dĩ An,,,,4511706827,75.43,0.0,,,,0.0,0.0,,,,10.978993,106.658475,True
"3.6 tỷ Huỳnh Tấn Phát, , 33 m2, giá siêu hời, view đẹp","Nhà riêng Đường Huỳnh Tấn Phát, Phường Tân Thuận, Hồ Chí Minh, trước đây Quận 7, Hồ Chí Minh với đầy đủ tiện nghi, vị trí thuận lợi và không gian sống lý tưởng. + Diện tích: 33 m2. + Giá: 3,6 tỷ VND. + 4 phòng ngủ. + 4 phòng tắm. + 3 tầng. + Nội thất cơ bản. + Chiều ngang mặt tiền: 3. + Chiều rộng ngõ trước: 4m. Đặc điểm nổi bật của nhà riêng này bao gồm: + Ngõ vào rộng rãi, thuận tiện cho ô tô di chuyển. + Mặt tiền thích hợp cho việc kinh doanh hoặc cho thuê. + Pháp lý đầy đủ, đảm bảo tính pháp lý rõ ràng và an toàn. Tiện ích xung quanh: + Gần công viên Sala và công viên Tân Thuận, không gian xanh mát. + Siêu thị Bách Hóa Xanh Huỳnh Tấn Phát và Siêu Thị Mẹ Bầu & Em Bé Con Cưng gần kề. + Trường mầm non và ngoại khóa Tomato Sala và các trường mầm non khác trong khu vực. Để biết thêm thông tin chi tiết, vui lòng liên hệ Nguyễn Đức Tỉnh qua số điện thoại",Nhà,Hồ Chí Minh,7,Tân Thuận Đông,Huỳnh Tấn Phát,,5533213504,30.62,2.0,4.0,,4.0,4.0,4.0,,,2026-03-04T05:25:23.136000,10.74321,106.728953,False
